StudentID,Year,Sport,Status,Sex,Race,GPA
13407,2022,Track,Sophomore,Male,Black or African American,3.11
1688,2022,Track,Sophomore,Male,Black or African American,3.24
6001,2022,Track,Sophomore,Male,Black or African American,3.18
7800,2022,Track,Sophomore,Male,Hispanic or Latino,3.28
4084,2022,Track,Sophomore,Male,Hispanic or Latino,3.21
13611,2022,Track,Sophomore,Male,Hispanic or Latino,3.14
14784,2022,Track,Sophomore,Male,Hispanic or Latino,3.14
13849,2022,Track,Sophomore,Male,Hispanic or Latino,3.23
10604,2022,Track,Sophomore,Male,White,3.11
12714,2022,Track,Sophomore,Male,White,3.11
13745,2023,Baseball,Freshman,Female,Asian,2.97
3533,2023,Baseball,Freshman,Female,Asian,3.19
527,2023,Baseball,Freshman,Female,Asian,3.29
7848,2023,Baseball,Freshman,Female,Asian,3.03
6178,2023,Baseball,Freshman,Female,Asian,3.13
6957,2023,Baseball,Freshman,Female,Asian,3.13
7807,2023,Baseball,Freshman,Female,Asian,3.06
8874,2023,Baseball,Freshman,Female,Black or African American,3.04
9822,2023,Baseball,Freshman,Female,Black or African American,3.13
10624,2023,Baseball,Freshman,Female,Black or African American,3.13
11238,2023,Baseball,Freshman,Female,Hispanic or Latino,3.15
12347,2023,Baseball,Freshman,Female,Hispanic or Latino,3.27
786,2023,Baseball,Freshman,Female,Hispanic or Latino,3.26
2636,2023,Baseball,Freshman,Female,Hispanic or Latino,3.07
1139,2023,Baseball,Freshman,Female,White,3.29
1683,2023,Baseball,Freshman,Female,White,3.31
10648,2023,Baseball,Freshman,Male,Asian,3.08
5023,2023,Baseball,Freshman,Male,Asian,3.11
1401,2023,Baseball,Freshman,Male,Asian,3.26
7165,2023,Baseball,Freshman,Male,Asian,3.05
4024,2023,Baseball,Freshman,Male,Black or African American,3.14
10005,2023,Baseball,Freshman,Male,Black or African American,3.05
14712,2023,Baseball,Freshman,Male,Black or African American,3.07
11039,2023,Baseball,Freshman,Male,Black or African American,3.02
5706,2023,Baseball,Freshman,Male,Hispanic or Latino,3.17
13908,2023,Baseball,Freshman,Male,Hispanic or Latino,2.95
3632,2023,Baseball,Freshman,Male,Hispanic or Latino,3.17
8600,2023,Baseball,Freshman,Male,White,3.05
7447,2023,Baseball,Freshman,Male,White,3.07
13559,2023,Baseball,Freshman,Male,White,2.95
8471,2023,Baseball,Junior,Female,Asian,3.07
14901,2023,Baseball,Junior,Female,Asian,3.08
12222,2023,Baseball,Junior,Female,Asian,3.18
14772,2023,Baseball,Junior,Female,Asian,3.14
4485,2023,Baseball,Junior,Female,Black or African American,3.25
10172,2023,Baseball,Junior,Female,Black or African American,3.13
5416,2023,Baseball,Junior,Female,Black or African American,3.22
4634,2023,Baseball,Junior,Female,Hispanic or Latino,3.19
8248,2023,Baseball,Junior,Female,Hispanic or Latino,3.07
12053,2023,Baseball,Junior,Female,Hispanic or Latino,3.21
11515,2023,Baseball,Junior,Female,Hispanic or Latino,3.06
5249,2023,Baseball,Junior,Female,White,3.22
9268,2023,Baseball,Junior,Female,White,3.19
2771,2023,Baseball,Junior,Female,White,3.13
7860,2023,Baseball,Junior,Female,White,3.06
10617,2023,Baseball,Junior,Male,Asian,3.02
7759,2023,Baseball,Junior,Male,Asian,2.95
45,2023,Baseball,Junior,Male,Asian,3.24
1210,2023,Baseball,Junior,Male,Asian,3.21
2839,2023,Baseball,Junior,Male,Black or African American,3.11
4830,2023,Baseball,Junior,Male,Black or African American,3.08
8871,2023,Baseball,Junior,Male,Hispanic or Latino,2.99
6768,2023,Baseball,Junior,Male,Hispanic or Latino,2.99
7881,2023,Baseball,Junior,Male,Hispanic or Latino,3
13737,2023,Baseball,Junior,Male,Hispanic or Latino,2.92
12675,2023,Baseball,Junior,Male,White,3.1
8057,2023,Baseball,Junior,Male,White,3.05
8264,2023,Baseball,Senior,Female,Asian,3.07
3109,2023,Baseball,Senior,Female,Black or African American,3.1
3286,2023,Baseball,Senior,Female,Black or African American,3.1
3712,2023,Baseball,Senior,Female,Black or African American,3.28
6780,2023,Baseball,Senior,Female,Black or African American,3.1
5929,2023,Baseball,Senior,Female,Black or African American,3.19
4502,2023,Baseball,Senior,Female,Hispanic or Latino,3.22
5364,2023,Baseball,Senior,Female,Hispanic or Latino,3.25
12434,2023,Baseball,Senior,Female,Hispanic or Latino,3.27
14624,2023,Baseball,Senior,Female,Hispanic or Latino,3.15
6286,2023,Baseball,Senior,Female,Hispanic or Latino,3.1
9205,2023,Baseball,Senior,Female,Hispanic or Latino,3.16
10713,2023,Baseball,Senior,Female,White,3.19
14355,2023,Baseball,Senior,Female,White,3.12
1977,2023,Baseball,Senior,Female,White,3.19
4288,2023,Baseball,Senior,Female,White,3.22
13897,2023,Baseball,Senior,Female,White,2.97
9738,2023,Baseball,Senior,Female,White,3.19
8863,2023,Baseball,Senior,Female,White,3.1
4974,2023,Baseball,Senior,Male,Asian,3.11
1102,2023,Baseball,Senior,Male,Asian,3.18
8419,2023,Baseball,Senior,Male,Asian,3.02
6643,2023,Baseball,Senior,Male,Asian,2.99
11334,2023,Baseball,Senior,Male,Asian,2.98
5895,2023,Baseball,Senior,Male,Black or African American,3.08
13348,2023,Baseball,Senior,Male,Black or African American,3.04
8038,2023,Baseball,Senior,Male,Black or African American,3.09
7669,2023,Baseball,Senior,Male,Hispanic or Latino,2.98
11831,2023,Baseball,Senior,Male,Hispanic or Latino,3.04
13053,2023,Baseball,Senior,Male,White,3.07
12592,2023,Baseball,Senior,Male,White,3.13
3400,2023,Baseball,Senior,Male,White,3.08
12199,2023,Baseball,Senior,Male,White,3.07
1184,2023,Baseball,Senior,Male,White,3.21
3900,2023,Baseball,Senior,Male,White,3.14
916,2023,Baseball,Sophomore,Female,Asian,3.23
9524,2023,Baseball,Sophomore,Female,Asian,3.19
1618,2023,Baseball,Sophomore,Female,Asian,3.34
429,2023,Baseball,Sophomore,Female,Asian,3.26
1242,2023,Baseball,Sophomore,Female,Asian,3.31
1610,2023,Baseball,Sophomore,Female,Asian,3.37
14672,2023,Baseball,Sophomore,Female,Asian,3.12
10292,2023,Baseball,Sophomore,Female,Asian,3.1
7359,2023,Baseball,Sophomore,Female,Asian,3.11
9559,2023,Baseball,Sophomore,Female,Asian,3.19
2068,2023,Baseball,Sophomore,Female,Asian,3.16
2019,2023,Baseball,Sophomore,Female,Black or African American,3.19
8142,2023,Baseball,Sophomore,Female,Black or African American,3.1
829,2023,Baseball,Sophomore,Female,Black or African American,3.26
9896,2023,Baseball,Sophomore,Female,Black or African American,3.16
3679,2023,Baseball,Sophomore,Female,Black or African American,3.25
12424,2023,Baseball,Sophomore,Female,Black or African American,3.24
1187,2023,Baseball,Sophomore,Female,Black or African American,3.32
8401,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.07
5318,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.25
2786,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.16
8034,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.14
12284,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.21
14187,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.06
5751,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.19
2913,2023,Baseball,Sophomore,Female,Hispanic or Latino,3.19
12988,2023,Baseball,Sophomore,Female,White,3.12
5711,2023,Baseball,Sophomore,Female,White,3.22
11683,2023,Baseball,Sophomore,Female,White,3.06
7863,2023,Baseball,Sophomore,Male,Asian,3.01
11140,2023,Baseball,Sophomore,Male,Asian,3.1
6476,2023,Baseball,Sophomore,Male,Black or African American,3.05
7374,2023,Baseball,Sophomore,Male,Black or African American,3.03
5844,2023,Baseball,Sophomore,Male,Black or African American,3.11
12037,2023,Baseball,Sophomore,Male,Black or African American,3.1
11295,2023,Baseball,Sophomore,Male,Hispanic or Latino,3.01
3337,2023,Baseball,Sophomore,Male,Hispanic or Latino,3.11
13542,2023,Baseball,Sophomore,Male,White,2.98
552,2023,Baseball,Sophomore,Male,White,3.15
5498,2023,Baseball,Sophomore,Male,White,3.17
14588,2023,Basketball,Freshman,Female,Asian,3
851,2023,Basketball,Freshman,Female,Asian,2.83
1623,2023,Basketball,Freshman,Female,Asian,2.87
8895,2023,Basketball,Freshman,Female,Asian,3.03
14774,2023,Basketball,Freshman,Female,Asian,3.03
6968,2023,Basketball,Freshman,Female,Asian,3.01
1138,2023,Basketball,Freshman,Female,Asian,2.81
219,2023,Basketball,Freshman,Female,Asian,2.98
7410,2023,Basketball,Freshman,Female,Asian,2.83
6409,2023,Basketball,Freshman,Female,Black or African American,2.95
4211,2023,Basketball,Freshman,Female,Black or African American,2.93
10413,2023,Basketball,Freshman,Female,Hispanic or Latino,3.03
1991,2023,Basketball,Freshman,Female,Hispanic or Latino,2.9
5367,2023,Basketball,Freshman,Female,Hispanic or Latino,3.06
10278,2023,Basketball,Freshman,Female,Hispanic or Latino,3.06
13706,2023,Basketball,Freshman,Female,Hispanic or Latino,3.11
3870,2023,Basketball,Freshman,Female,Hispanic or Latino,2.93
10090,2023,Basketball,Freshman,Female,Hispanic or Latino,2.97
6709,2023,Basketball,Freshman,Female,Hispanic or Latino,2.95
3626,2023,Basketball,Freshman,Female,Hispanic or Latino,2.87
4057,2023,Basketball,Freshman,Female,White,2.99
5223,2023,Basketball,Freshman,Female,White,3.09
8885,2023,Basketball,Freshman,Female,White,3.06
5894,2023,Basketball,Freshman,Female,White,3
343,2023,Basketball,Freshman,Female,White,2.95
11368,2023,Basketball,Freshman,Female,White,3.08
14374,2023,Basketball,Freshman,Female,White,3.15
974,2023,Basketball,Freshman,Female,White,2.83
5472,2023,Basketball,Freshman,Male,Asian,2.89
4465,2023,Basketball,Freshman,Male,Asian,2.89
8011,2023,Basketball,Freshman,Male,Asian,2.92
13536,2023,Basketball,Freshman,Male,Asian,2.94
12963,2023,Basketball,Freshman,Male,Asian,3.03
12889,2023,Basketball,Freshman,Male,Asian,3
9674,2023,Basketball,Freshman,Male,Asian,2.89
6716,2023,Basketball,Freshman,Male,Asian,2.9
5743,2023,Basketball,Freshman,Male,Asian,2.86
7467,2023,Basketball,Freshman,Male,Asian,2.75
3513,2023,Basketball,Freshman,Male,Black or African American,2.82
2681,2023,Basketball,Freshman,Male,Black or African American,2.73
11896,2023,Basketball,Freshman,Male,Black or African American,2.89
2958,2023,Basketball,Freshman,Male,Black or African American,2.82
2756,2023,Basketball,Freshman,Male,Black or African American,2.76
5612,2023,Basketball,Freshman,Male,Black or African American,2.8
7404,2023,Basketball,Freshman,Male,Black or African American,2.78
5260,2023,Basketball,Freshman,Male,Black or African American,2.95
4944,2023,Basketball,Freshman,Male,Black or African American,3.07
119,2023,Basketball,Freshman,Male,Hispanic or Latino,2.99
4672,2023,Basketball,Freshman,Male,Hispanic or Latino,2.98
7116,2023,Basketball,Freshman,Male,Hispanic or Latino,2.84
6598,2023,Basketball,Freshman,Male,Hispanic or Latino,2.87
12384,2023,Basketball,Freshman,Male,White,2.88
5076,2023,Basketball,Freshman,Male,White,2.98
3822,2023,Basketball,Freshman,Male,White,2.85
13906,2023,Basketball,Freshman,Male,White,2.97
3918,2023,Basketball,Freshman,Male,White,2.91
873,2023,Basketball,Freshman,Male,White,2.75
10948,2023,Basketball,Freshman,Male,White,3.01
7526,2023,Basketball,Junior,Female,Asian,2.82
13594,2023,Basketball,Junior,Female,Asian,3.11
22,2023,Basketball,Junior,Female,Asian,3.1
7011,2023,Basketball,Junior,Female,Asian,3.01
7180,2023,Basketball,Junior,Female,Asian,2.95
9254,2023,Basketball,Junior,Female,Asian,3.12
11664,2023,Basketball,Junior,Female,Asian,3
13958,2023,Basketball,Junior,Female,Asian,3.08
570,2023,Basketball,Junior,Female,Black or African American,2.83
3891,2023,Basketball,Junior,Female,Black or African American,2.96
6446,2023,Basketball,Junior,Female,Black or African American,2.92
13063,2023,Basketball,Junior,Female,Black or African American,3.08
3501,2023,Basketball,Junior,Female,Black or African American,2.93
1508,2023,Basketball,Junior,Female,Black or African American,2.87
4306,2023,Basketball,Junior,Female,Black or African American,3.02
9147,2023,Basketball,Junior,Female,Hispanic or Latino,3.06
14161,2023,Basketball,Junior,Female,Hispanic or Latino,3.15
3003,2023,Basketball,Junior,Female,Hispanic or Latino,2.87
4601,2023,Basketball,Junior,Female,Hispanic or Latino,3.06
8382,2023,Basketball,Junior,Female,Hispanic or Latino,2.91
1306,2023,Basketball,Junior,Female,White,2.81
6740,2023,Basketball,Junior,Female,White,3.01
8100,2023,Basketball,Junior,Female,White,3
4484,2023,Basketball,Junior,Female,White,2.94
9229,2023,Basketball,Junior,Female,White,3.06
11122,2023,Basketball,Junior,Female,White,3.05
9356,2023,Basketball,Junior,Male,Asian,2.98
7435,2023,Basketball,Junior,Male,Asian,2.75
10509,2023,Basketball,Junior,Male,Asian,3.04
3940,2023,Basketball,Junior,Male,Asian,2.91
1927,2023,Basketball,Junior,Male,Asian,2.88
5724,2023,Basketball,Junior,Male,Asian,2.83
2160,2023,Basketball,Junior,Male,Asian,2.76
3948,2023,Basketball,Junior,Male,Asian,2.91
1094,2023,Basketball,Junior,Male,Black or African American,2.69
9321,2023,Basketball,Junior,Male,Black or African American,3.04
7338,2023,Basketball,Junior,Male,Black or African American,2.84
3647,2023,Basketball,Junior,Male,Black or African American,2.82
1228,2023,Basketball,Junior,Male,Black or African American,2.76
12672,2023,Basketball,Junior,Male,Black or African American,2.97
2064,2023,Basketball,Junior,Male,Black or African American,2.76
10453,2023,Basketball,Junior,Male,Hispanic or Latino,2.98
7185,2023,Basketball,Junior,Male,Hispanic or Latino,2.84
969,2023,Basketball,Junior,Male,Hispanic or Latino,2.72
14383,2023,Basketball,Junior,Male,White,3.04
12544,2023,Basketball,Junior,Male,White,2.88
6268,2023,Basketball,Junior,Male,White,2.77
3520,2023,Basketball,Junior,Male,White,2.79
9096,2023,Basketball,Senior,Female,Asian,3.03
12843,2023,Basketball,Senior,Female,Asian,3.08
17,2023,Basketball,Senior,Female,Asian,3.13
1987,2023,Basketball,Senior,Female,Asian,2.93
7835,2023,Basketball,Senior,Female,Asian,2.97
7468,2023,Basketball,Senior,Female,Asian,2.85
8719,2023,Basketball,Senior,Female,Asian,3
5039,2023,Basketball,Senior,Female,Asian,3.15
1764,2023,Basketball,Senior,Female,Asian,2.93
5021,2023,Basketball,Senior,Female,Black or African American,3.18
4156,2023,Basketball,Senior,Female,Black or African American,2.99
5185,2023,Basketball,Senior,Female,Black or African American,3.03
2032,2023,Basketball,Senior,Female,Black or African American,2.87
11176,2023,Basketball,Senior,Female,Black or African American,3.14
12014,2023,Basketball,Senior,Female,Black or African American,3
131,2023,Basketball,Senior,Female,Black or African American,3.04
154,2023,Basketball,Senior,Female,Black or African American,3.01
2022,2023,Basketball,Senior,Female,Hispanic or Latino,2.9
8202,2023,Basketball,Senior,Female,Hispanic or Latino,2.94
2956,2023,Basketball,Senior,Female,Hispanic or Latino,2.93
5836,2023,Basketball,Senior,Female,Hispanic or Latino,2.94
1098,2023,Basketball,Senior,Female,Hispanic or Latino,2.78
6979,2023,Basketball,Senior,Female,Hispanic or Latino,2.95
6466,2023,Basketball,Senior,Female,Hispanic or Latino,2.95
7897,2023,Basketball,Senior,Female,White,3
4105,2023,Basketball,Senior,Female,White,3.02
8316,2023,Basketball,Senior,Female,White,2.97
11421,2023,Basketball,Senior,Female,White,3.06
14927,2023,Basketball,Senior,Female,White,3.03
10177,2023,Basketball,Senior,Female,White,3
6743,2023,Basketball,Senior,Female,White,2.98
4376,2023,Basketball,Senior,Male,Asian,2.91
6373,2023,Basketball,Senior,Male,Asian,2.83
6065,2023,Basketball,Senior,Male,Asian,2.95
10546,2023,Basketball,Senior,Male,Asian,3.07
12728,2023,Basketball,Senior,Male,Asian,2.97
4053,2023,Basketball,Senior,Male,Asian,2.88
5945,2023,Basketball,Senior,Male,Asian,2.92
9744,2023,Basketball,Senior,Male,Asian,2.89
5281,2023,Basketball,Senior,Male,Black or African American,2.98
5909,2023,Basketball,Senior,Male,Black or African American,2.95
491,2023,Basketball,Senior,Male,Black or African American,2.78
10366,2023,Basketball,Senior,Male,Black or African American,2.92
6971,2023,Basketball,Senior,Male,Black or African American,2.9
3866,2023,Basketball,Senior,Male,Black or African American,2.82
1815,2023,Basketball,Senior,Male,Hispanic or Latino,2.91
5799,2023,Basketball,Senior,Male,Hispanic or Latino,2.92
4928,2023,Basketball,Senior,Male,Hispanic or Latino,3.1
3414,2023,Basketball,Senior,Male,Hispanic or Latino,2.91
11125,2023,Basketball,Senior,Male,Hispanic or Latino,3
7430,2023,Basketball,Senior,Male,Hispanic or Latino,2.78
9199,2023,Basketball,Senior,Male,Hispanic or Latino,3.01
3666,2023,Basketball,Senior,Male,Hispanic or Latino,2.85
9976,2023,Basketball,Senior,Male,Hispanic or Latino,2.89
14252,2023,Basketball,Senior,Male,White,3.04
2163,2023,Basketball,Senior,Male,White,2.79
1905,2023,Basketball,Senior,Male,White,2.88
4612,2023,Basketball,Senior,Male,White,3.01
10449,2023,Basketball,Senior,Male,White,3.01
4222,2023,Basketball,Senior,Male,White,2.91
9398,2023,Basketball,Senior,Male,White,2.89
12088,2023,Basketball,Senior,Male,White,2.95
14574,2023,Basketball,Senior,Male,White,2.92
7178,2023,Basketball,Senior,Male,White,2.84
11760,2023,Basketball,Senior,Male,White,2.92
14704,2023,Basketball,Sophomore,Female,Asian,2.97
10423,2023,Basketball,Sophomore,Female,Asian,3.06
14613,2023,Basketball,Sophomore,Female,Asian,2.97
3925,2023,Basketball,Sophomore,Female,Asian,3.02
4220,2023,Basketball,Sophomore,Female,Asian,2.96
4977,2023,Basketball,Sophomore,Female,Black or African American,3.18
14837,2023,Basketball,Sophomore,Female,Black or African American,3.09
1581,2023,Basketball,Sophomore,Female,Black or African American,2.87
8500,2023,Basketball,Sophomore,Female,Black or African American,3
734,2023,Basketball,Sophomore,Female,Black or African American,2.8
475,2023,Basketball,Sophomore,Female,Black or African American,2.89
868,2023,Basketball,Sophomore,Female,Hispanic or Latino,2.8
2900,2023,Basketball,Sophomore,Female,Hispanic or Latino,2.93
6838,2023,Basketball,Sophomore,Female,Hispanic or Latino,2.95
5189,2023,Basketball,Sophomore,Female,Hispanic or Latino,3.06
3215,2023,Basketball,Sophomore,Female,Hispanic or Latino,2.99
9840,2023,Basketball,Sophomore,Female,Hispanic or Latino,2.94
942,2023,Basketball,Sophomore,Female,Hispanic or Latino,2.83
10490,2023,Basketball,Sophomore,Female,White,3.09
8950,2023,Basketball,Sophomore,Female,White,3
8484,2023,Basketball,Sophomore,Female,White,2.97
12739,2023,Basketball,Sophomore,Female,White,3.08
3422,2023,Basketball,Sophomore,Female,White,2.96
11638,2023,Basketball,Sophomore,Female,White,2.94
11243,2023,Basketball,Sophomore,Female,White,3.11
2769,2023,Basketball,Sophomore,Male,Asian,2.82
7787,2023,Basketball,Sophomore,Male,Asian,2.8
9710,2023,Basketball,Sophomore,Male,Asian,2.86
6941,2023,Basketball,Sophomore,Male,Asian,2.96
8237,2023,Basketball,Sophomore,Male,Asian,2.92
12474,2023,Basketball,Sophomore,Male,Black or African American,2.85
5456,2023,Basketball,Sophomore,Male,Black or African American,2.92
14787,2023,Basketball,Sophomore,Male,Black or African American,2.98
7339,2023,Basketball,Sophomore,Male,Black or African American,2.81
11429,2023,Basketball,Sophomore,Male,Black or African American,3.01
3609,2023,Basketball,Sophomore,Male,Hispanic or Latino,2.79
5116,2023,Basketball,Sophomore,Male,Hispanic or Latino,2.95
11669,2023,Basketball,Sophomore,Male,Hispanic or Latino,2.89
9406,2023,Basketball,Sophomore,Male,White,2.92
5820,2023,Basketball,Sophomore,Male,White,2.89
12712,2023,Basketball,Sophomore,Male,White,2.94
7695,2023,Basketball,Sophomore,Male,White,2.77
6349,2023,Basketball,Sophomore,Male,White,2.86
1081,2023,Lacrosse,Freshman,Female,Asian,2.85
14896,2023,Lacrosse,Freshman,Female,Black or African American,2.96
12415,2023,Lacrosse,Freshman,Female,Black or African American,2.99
11532,2023,Lacrosse,Freshman,Female,Black or African American,3.02
7337,2023,Lacrosse,Freshman,Female,Black or African American,3.27
11657,2023,Lacrosse,Freshman,Female,Black or African American,3.05
2677,2023,Lacrosse,Freshman,Female,Black or African American,2.98
5667,2023,Lacrosse,Freshman,Female,Black or African American,3.06
10127,2023,Lacrosse,Freshman,Female,Hispanic or Latino,3.06
637,2023,Lacrosse,Freshman,Female,Hispanic or Latino,2.84
3260,2023,Lacrosse,Freshman,Female,White,3.04
4605,2023,Lacrosse,Freshman,Female,White,3.01
9638,2023,Lacrosse,Freshman,Female,White,3.06
9668,2023,Lacrosse,Freshman,Female,White,3.09
7890,2023,Lacrosse,Freshman,Female,White,3.15
12000,2023,Lacrosse,Freshman,Female,White,2.96
11223,2023,Lacrosse,Freshman,Male,Asian,3.06
3838,2023,Lacrosse,Freshman,Male,Asian,2.96
13718,2023,Lacrosse,Freshman,Male,Asian,2.93
4512,2023,Lacrosse,Freshman,Male,Black or African American,2.93
7676,2023,Lacrosse,Freshman,Male,Black or African American,3.16
10758,2023,Lacrosse,Freshman,Male,Black or African American,3.09
11152,2023,Lacrosse,Freshman,Male,Hispanic or Latino,3.09
11274,2023,Lacrosse,Freshman,Male,Hispanic or Latino,3.03
600,2023,Lacrosse,Freshman,Male,White,2.73
4665,2023,Lacrosse,Freshman,Male,White,2.93
8252,2023,Lacrosse,Freshman,Male,White,3.1
11987,2023,Lacrosse,Freshman,Male,White,2.91
3909,2023,Lacrosse,Freshman,Male,White,2.96
11486,2023,Lacrosse,Freshman,Male,White,3
7870,2023,Lacrosse,Junior,Female,Asian,3.21
12520,2023,Lacrosse,Junior,Female,Black or African American,2.96
11159,2023,Lacrosse,Junior,Female,Black or African American,3.2
13495,2023,Lacrosse,Junior,Female,Black or African American,2.98
2972,2023,Lacrosse,Junior,Female,Black or African American,3.01
2550,2023,Lacrosse,Junior,Female,Black or African American,3.04
10382,2023,Lacrosse,Junior,Female,Black or African American,3.17
6207,2023,Lacrosse,Junior,Female,Black or African American,3.15
2692,2023,Lacrosse,Junior,Female,Hispanic or Latino,3.01
7330,2023,Lacrosse,Junior,Female,Hispanic or Latino,3.3
12589,2023,Lacrosse,Junior,Female,Hispanic or Latino,2.96
5349,2023,Lacrosse,Junior,Male,Asian,2.95
10041,2023,Lacrosse,Junior,Male,Asian,3.01
12472,2023,Lacrosse,Junior,Male,Black or African American,2.88
2176,2023,Lacrosse,Junior,Male,Black or African American,2.9
4202,2023,Lacrosse,Junior,Male,Black or African American,2.96
12898,2023,Lacrosse,Junior,Male,Hispanic or Latino,2.87
7033,2023,Lacrosse,Junior,Male,Hispanic or Latino,3.19
3790,2023,Lacrosse,Junior,Male,Hispanic or Latino,2.93
5436,2023,Lacrosse,Junior,Male,Hispanic or Latino,2.92
4793,2023,Lacrosse,Junior,Male,White,2.96
2250,2023,Lacrosse,Junior,Male,White,2.96
10029,2023,Lacrosse,Junior,Male,White,3.04
5239,2023,Lacrosse,Senior,Female,Asian,3
3156,2023,Lacrosse,Senior,Female,Asian,3.04
3386,2023,Lacrosse,Senior,Female,Asian,3.01
2134,2023,Lacrosse,Senior,Female,Asian,2.95
70,2023,Lacrosse,Senior,Female,Asian,2.87
12569,2023,Lacrosse,Senior,Female,Asian,2.99
7195,2023,Lacrosse,Senior,Female,Asian,3.27
11939,2023,Lacrosse,Senior,Female,Black or African American,3.02
10300,2023,Lacrosse,Senior,Female,Black or African American,3.11
6397,2023,Lacrosse,Senior,Female,Black or African American,3.21
2324,2023,Lacrosse,Senior,Female,Hispanic or Latino,3.04
6826,2023,Lacrosse,Senior,Female,Hispanic or Latino,3.24
12109,2023,Lacrosse,Senior,Female,Hispanic or Latino,2.99
2599,2023,Lacrosse,Senior,Female,Hispanic or Latino,3.01
7943,2023,Lacrosse,Senior,Female,Hispanic or Latino,3.15
4831,2023,Lacrosse,Senior,Female,Hispanic or Latino,3.07
11487,2023,Lacrosse,Senior,Female,White,3.05
1002,2023,Lacrosse,Senior,Female,White,2.88
3747,2023,Lacrosse,Senior,Female,White,3.04
5270,2023,Lacrosse,Senior,Female,White,3.03
3478,2023,Lacrosse,Senior,Male,Asian,2.9
2961,2023,Lacrosse,Senior,Male,Asian,2.9
1072,2023,Lacrosse,Senior,Male,Asian,2.74
7920,2023,Lacrosse,Senior,Male,Black or African American,3.04
1192,2023,Lacrosse,Senior,Male,Black or African American,2.77
5136,2023,Lacrosse,Senior,Male,Black or African American,2.89
4154,2023,Lacrosse,Senior,Male,Black or African American,2.9
2773,2023,Lacrosse,Senior,Male,Hispanic or Latino,2.9
10904,2023,Lacrosse,Senior,Male,Hispanic or Latino,3.12
1199,2023,Lacrosse,Senior,Male,Hispanic or Latino,2.8
3597,2023,Lacrosse,Senior,Male,White,2.96
9807,2023,Lacrosse,Senior,Male,White,3.04
9952,2023,Lacrosse,Senior,Male,White,3.13
1334,2023,Lacrosse,Sophomore,Female,Asian,2.88
3428,2023,Lacrosse,Sophomore,Female,Black or African American,3.01
3826,2023,Lacrosse,Sophomore,Female,Hispanic or Latino,3.01
13746,2023,Lacrosse,Sophomore,Female,Hispanic or Latino,2.98
2226,2023,Lacrosse,Sophomore,Female,Hispanic or Latino,3.01
1949,2023,Lacrosse,Sophomore,Female,Hispanic or Latino,2.86
8124,2023,Lacrosse,Sophomore,Female,White,3.18
14188,2023,Lacrosse,Sophomore,Female,White,2.95
2590,2023,Lacrosse,Sophomore,Male,Asian,2.96
9189,2023,Lacrosse,Sophomore,Male,Asian,3.01
2387,2023,Lacrosse,Sophomore,Male,Black or African American,2.96
13151,2023,Lacrosse,Sophomore,Male,Black or African American,2.9
6911,2023,Lacrosse,Sophomore,Male,Black or African American,3.16
5553,2023,Lacrosse,Sophomore,Male,Black or African American,2.98
14661,2023,Lacrosse,Sophomore,Male,Black or African American,2.88
4617,2023,Lacrosse,Sophomore,Male,Hispanic or Latino,2.96
894,2023,Lacrosse,Sophomore,Male,Hispanic or Latino,2.82
132,2023,Lacrosse,Sophomore,Male,Hispanic or Latino,2.76
1013,2023,Lacrosse,Sophomore,Male,Hispanic or Latino,2.8
7068,2023,Lacrosse,Sophomore,Male,Hispanic or Latino,3.16
13169,2023,Lacrosse,Sophomore,Male,White,2.96
5033,2023,Lacrosse,Sophomore,Male,White,2.93
8630,2023,Lacrosse,Sophomore,Male,White,3.1
3805,2023,Lacrosse,Sophomore,Male,White,2.96
7504,2023,Lacrosse,Sophomore,Male,White,3.16
11749,2023,Lacrosse,Sophomore,Male,White,2.97
3551,2023,Lacrosse,Sophomore,Male,White,2.9
7205,2023,Soccer,Freshman,Female,Asian,3.09
4454,2023,Soccer,Freshman,Female,Asian,3.22
13622,2023,Soccer,Freshman,Female,Asian,3.25
10627,2023,Soccer,Freshman,Female,Asian,3.19
12860,2023,Soccer,Freshman,Female,Asian,3.13
12257,2023,Soccer,Freshman,Female,Asian,3.16
3073,2023,Soccer,Freshman,Female,Black or African American,3.19
8138,2023,Soccer,Freshman,Female,Black or African American,3.21
4310,2023,Soccer,Freshman,Female,Black or African American,3.19
9945,2023,Soccer,Freshman,Female,Black or African American,3.19
4935,2023,Soccer,Freshman,Female,Black or African American,3.28
9566,2023,Soccer,Freshman,Female,Black or African American,3.19
3840,2023,Soccer,Freshman,Female,Black or African American,3.1
14531,2023,Soccer,Freshman,Female,Black or African American,3.37
1601,2023,Soccer,Freshman,Female,Hispanic or Latino,3.05
9204,2023,Soccer,Freshman,Female,Hispanic or Latino,3.18
8558,2023,Soccer,Freshman,Female,Hispanic or Latino,3.36
6276,2023,Soccer,Freshman,Female,Hispanic or Latino,3.17
10817,2023,Soccer,Freshman,Female,Hispanic or Latino,3.19
4104,2023,Soccer,Freshman,Female,Hispanic or Latino,3.16
